,ORI,DSN,STOP_DATE,SEQ_NO,REF_NO,EVENT_NO,SEX,RACE,AGE_CODE,GEO,STOP_LOCATION,VIOL_MOVING,VIOL_EQUIPMENT,VIOL_LICENSE,MOVING_SPEED,MOVING_LANE,MOVING_TAIL,MOVING_CMV,MOVING_SIGNAL,MOVING_OTHER,WARN_CITA_ISSUED,STOP_WARNING,STOP_CITATION,SEARCH_CONDUCT,DURATION_OF_SEARCH,CAUSE_CONSENT,CAUSE_DRG_ODOR,CAUSE_DOG_ALERT,CAUSE_PLN_VIEW,CAUSE_OFF_SFTY,CAUSE_INVNTRY,CAUSE_OTHER,CAUSE_INC_TO_ARR,SEARCHED_PERSON,SEARCHED_PROPERTY,CNTR_DISCOVERED,CNTR_DRUG_PAR,CNTR_CURRENCY,CNTR_WEAPON,CNTR_STLN_PROP,CNTR_OTHER,SEARCH_ARREST,CHRG_WAR_WAN,CHRG_DRUG_VIOL,CHRG_RESIST_ARR,CHRG_OFF_PERSON,CHRG_PROP_CRIME,CHRG_OTHER,CHRG_DWI,ENTER_DATE,ENTER_TIME,ENTER_ACID,LAST_UPDATE_DATE,LAST_UPDATE_TIME,LAST_UPDATE_ACID,SECOND_DSN,TIME_OF_STOP,RACE_BEFORE_STOP,RES_JURISDICTION,STOP_NO_ACTION,SEARCH_BOTH,CHRG_TRAFF_VIOL,VIOL_INVESTIGATIVE,STOP_OTHER,STATUS_CODE
87,MO0957300,503,2016-01-05 00:00:00,0,TA00004643,,M,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.23.32,#CRELW1,,,,,1900-01-01 14:40:00,N,N,,,,,,FIN
88,MO0957300,503,2016-01-05 00:00:00,1,TA00004644,,M,W,B,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.24.13,#CRELW1,,,,,1900-01-01 08:00:00,Y,N,,,,,,FIN
89,MO0957300,503,2016-01-05 00:00:00,2,TA00004645,,M,B,B,,S,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.24.55,#CRELW1,,,,,1900-01-01 16:30:00,N,Y,,,,,,FIN
90,MO0957300,509,2016-01-06 00:00:00,0,TA00005517,,M,W,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.02.07,#CRELW1,,,,,1900-01-01 01:00:00,N,N,,,,,,FIN
91,MO0957300,418,2016-01-06 00:00:00,0,TA00005566,,F,A,D,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/6/2016,00.30.49,#GRALR1,,,,,1900-01-01 20:15:00,N,N,,,,,,FIN
92,MO0957300,511,2016-01-06 00:00:00,0,TA00006053,,M,B,B,,O,M,E,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.27.37,#CRELW1,,,,,1900-01-01 04:45:00,N,N,,,,,,FIN
93,MO0957300,514,2016-01-06 00:00:00,0,TA00006299,,M,W,B,,S,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.03.25,#CRELW1,,,,,1900-01-01 22:40:00,N,N,N,,,I,,FIN
94,MO0957300,514,2016-01-06 00:00:00,1,TA00006300,,F,B,C,,S,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.04.06,#CRELW1,,,,,1900-01-01 19:35:00,N,Y,,,,,,FIN
95,MO0957300,461,2016-01-07 00:00:00,0,TA00006664,,F,W,B,,C,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/12/2016,04.49.33,#CRELW1,,,,,1900-01-01 20:53:00,N,Y,,,,,,FIN
96,MO0957300,488,2016-01-07 00:00:00,0,TA00007360,,F,W,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.05.26,#CRELW1,,,,,1900-01-01 20:32:00,N,Y,,,,,,FIN
97,MO0957300,512,2016-01-07 00:00:00,0,TA00007601,,F,B,B,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/12/2016,04.50.43,#CRELW1,,,,,1900-01-01 14:10:00,N,N,,,,,,FIN
98,MO0957300,512,2016-01-07 00:00:00,1,TA00007602,,M,B,D,,C,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/12/2016,04.51.46,#CRELW1,,,,,1900-01-01 10:00:00,N,Y,,,,,,FIN
99,MO0957300,514,2016-01-07 00:00:00,0,TA00007609,,F,W,C,,S,,E,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/8/2016,04.04.44,#CRELW1,,,,,1900-01-01 04:25:00,N,Y,N,,,,,FIN
100,MO0957300,434,2016-01-08 00:00:00,0,TA00007841,,F,B,A,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.22.29,#EETJR1,,,,,1900-01-01 14:48:00,N,Y,,,,,,FIN
101,MO0957300,453,2016-01-08 00:00:00,0,TA00007906,,F,W,D,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.23.23,#EETJR1,,,,,1900-01-01 18:37:00,N,Y,,,,I,,FIN
102,MO0957300,453,2016-01-08 00:00:00,1,TA00007907,,M,W,D,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.24.04,#EETJR1,,,,,1900-01-01 14:20:00,Y,N,,,,,,FIN
103,MO0957300,394,2016-01-08 00:00:00,0,TA00008086,,M,B,D,,S,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.19.53,#EETJR1,,,,,1900-01-01 09:28:00,N,N,,,,,,FIN
104,MO0957300,509,2016-01-08 00:00:00,0,TA00008233,,M,B,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.40.15,#EETJR1,,,,,1900-01-01 19:40:00,N,N,,,,,,FIN
105,MO0957300,426,2016-01-08 00:00:00,0,TA00008529,,F,B,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.18.20,#EETJR1,,,,,1900-01-01 13:47:00,N,N,,,,,,FIN
106,MO0957300,426,2016-01-08 00:00:00,1,TA00008530,,M,B,C,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.19.10,#EETJR1,,,,,1900-01-01 14:27:00,N,Y,,,,,,FIN
107,MO0957300,503,2016-01-08 00:00:00,0,TA00008731,,F,B,C,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.20.25,#EETJR1,,,,,1900-01-01 18:00:00,N,Y,N,,,I,,FIN
108,MO0957300,503,2016-01-08 00:00:00,1,TA00008732,,M,B,D,,C,,,,,,,,,,Y,,C,Y,A,C,D,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.21.17,#EETJR1,,,,,1900-01-01 11:00:00,N,Y,,B,,,,FIN
109,MO0957300,503,2016-01-08 00:00:00,2,TA00008733,,F,B,B,,S,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.21.47,#EETJR1,,,,,1900-01-01 15:00:00,N,N,,,,,,FIN
110,MO0957300,503,2016-01-08 00:00:00,3,TA00008734,,M,W,B,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.25.55,#EETJR1,,,,,1900-01-01 09:10:00,Y,N,,,,,,FIN
111,MO0957300,503,2016-01-08 00:00:00,4,TA00008735,,F,B,D,,C,M,,,,,,,,O,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.26.37,#EETJR1,,,,,1900-01-01 13:30:00,N,Y,,,,,O,FIN
112,MO0957300,491,2016-01-08 00:00:00,0,TA00009008,,M,B,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.24.48,#EETJR1,,,,,1900-01-01 09:30:00,N,N,,,,,,FIN
113,MO0957300,491,2016-01-08 00:00:00,1,TA00009009,,F,B,D,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.25.26,#EETJR1,,,,,1900-01-01 15:00:00,N,Y,,,,,,FIN
114,MO0957300,515,2016-01-09 00:00:00,0,TA00009229,,M,B,D,,S,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.50.27,#EETJR1,,,,,1900-01-01 20:25:00,N,N,,,,,,FIN
115,MO0957300,434,2016-01-09 00:00:00,0,TA00009259,,F,B,C,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.58.48,#EETJR1,,,,,1900-01-01 12:16:00,N,N,,,,,,FIN
116,MO0957300,434,2016-01-09 00:00:00,1,TA00009260,,M,I,B,,N,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.59.19,#EETJR1,,,,,1900-01-01 11:46:00,N,N,,,,,,FIN
117,MO0957300,434,2016-01-09 00:00:00,2,TA00009261,,F,B,D,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.59.40,#EETJR1,,,,,1900-01-01 18:15:00,N,Y,,,,I,,FIN
118,MO0957300,453,2016-01-09 00:00:00,0,TA00009309,,F,B,B,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.36.07,#EETJR1,,,,,1900-01-01 15:40:00,Y,N,,,,,,FIN
119,MO0957300,453,2016-01-09 00:00:00,1,TA00009310,,F,B,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.36.47,#EETJR1,,,,,1900-01-01 15:18:00,Y,N,,,,,,FIN
120,MO0957300,453,2016-01-09 00:00:00,2,TA00009311,,M,W,D,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.38.01,#EETJR1,,,,,1900-01-01 18:42:00,N,N,,,,,,FIN
121,MO0957300,453,2016-01-09 00:00:00,3,TA00009312,,F,B,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.38.35,#EETJR1,,,,,1900-01-01 15:08:00,N,Y,,,,,,FIN
122,MO0957300,456,2016-01-09 00:00:00,0,TA00009373,,M,B,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.41.50,#EETJR1,,,,,1900-01-01 03:30:00,N,N,,,,,,FIN
123,MO0957300,456,2016-01-09 00:00:00,1,TA00009374,,M,B,D,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.42.50,#EETJR1,,,,,1900-01-01 03:30:00,N,N,,,,,,FIN
124,MO0957300,475,2016-01-09 00:00:00,0,TA00009455,,F,A,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.47.09,#EETJR1,,,,,1900-01-01 22:10:00,N,N,,,,,,FIN
125,MO0957300,475,2016-01-09 00:00:00,1,TA00009456,,M,W,C,,N,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.03.33,#EETJR1,,,,,1900-01-01 03:05:00,N,N,,,,,,FIN
126,MO0957300,479,2016-01-09 00:00:00,0,TA00009462,,M,H,D,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.00.04,#EETJR1,,,,,1900-01-01 09:25:00,N,N,,,,,,FIN
127,MO0957300,507,2016-01-09 00:00:00,0,TA00009473,,F,B,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.40.51,#EETJR1,,,,,1900-01-01 01:23:00,N,N,,,,,,FIN
128,MO0957300,507,2016-01-09 00:00:00,1,TA00009474,,F,B,B,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.41.25,#EETJR1,,,,,1900-01-01 01:35:00,N,N,,,,,,FIN
129,MO0957300,507,2016-01-09 00:00:00,2,TA00009475,,M,B,B,,S,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.47.57,#EETJR1,,,,,1900-01-01 10:37:00,Y,N,,,,,,FIN
130,MO0957300,507,2016-01-09 00:00:00,3,TA00009476,,M,W,B,,C,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.48.30,#EETJR1,,,,,1900-01-01 23:33:00,N,N,,,,,,FIN
131,MO0957300,509,2016-01-09 00:00:00,0,TA00009506,,F,B,B,,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.39.01,#EETJR1,,,,,1900-01-01 02:50:00,N,Y,N,,,I,,FIN
132,MO0957300,509,2016-01-09 00:00:00,1,TA00009507,,M,H,B,,O,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.45.34,#EETJR1,,,,,1900-01-01 23:10:00,Y,Y,N,,,I,,FIN
133,MO0957300,426,2016-01-09 00:00:00,0,TA00009676,,F,B,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.00.43,#EETJR1,,,,,1900-01-01 14:46:00,N,Y,,,,,,FIN
134,MO0957300,426,2016-01-09 00:00:00,1,TA00009677,,M,B,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.01.19,#EETJR1,,,,,1900-01-01 13:31:00,N,N,,,,,,FIN
135,MO0957300,503,2016-01-09 00:00:00,0,TA00009775,,M,W,C,,C,M,,,,I,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.43.49,#EETJR1,,,,,1900-01-01 18:30:00,N,Y,,,,,,FIN
136,MO0957300,503,2016-01-09 00:00:00,1,TA00009776,,M,W,D,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.44.17,#EETJR1,,,,,1900-01-01 15:30:00,N,Y,,,,,,FIN
137,MO0957300,503,2016-01-09 00:00:00,2,TA00009777,,M,W,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.44.50,#EETJR1,,,,,1900-01-01 12:30:00,N,Y,,,,,,FIN
138,MO0957300,491,2016-01-09 00:00:00,0,TA00009974,,M,B,B,,S,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.43.17,#EETJR1,,,,,1900-01-01 13:40:00,N,N,,,,,,FIN
139,MO0957300,434,2016-01-10 00:00:00,0,TA00010113,,M,W,C,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.32.12,#EETJR1,,,,,1900-01-01 15:15:00,N,N,,,,,,FIN
140,MO0957300,434,2016-01-10 00:00:00,1,TA00010114,,F,B,B,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.32.42,#EETJR1,,,,,1900-01-01 15:35:00,N,N,,,,,,FIN
141,MO0957300,434,2016-01-10 00:00:00,2,TA00010115,,M,B,D,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.33.19,#EETJR1,,,,,1900-01-01 18:33:00,N,N,,,,I,,FIN
142,MO0957300,453,2016-01-10 00:00:00,0,TA00010151,,F,W,D,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.30.08,#EETJR1,,,,,1900-01-01 13:40:00,Y,Y,,,,,,FIN
143,MO0957300,456,2016-01-10 00:00:00,0,TA00010180,,F,W,B,,N,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.51.56,#EETJR1,,,,,1900-01-01 23:45:00,N,N,,,,,,FIN
144,MO0957300,493,2016-01-10 00:00:00,0,TA00010181,,F,B,B,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.48.59,#EETJR1,,,,,1900-01-01 03:55:00,N,N,,,,,,FIN
145,MO0957300,493,2016-01-10 00:00:00,1,TA00010182,,M,B,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.49.46,#EETJR1,,,,,1900-01-01 00:48:00,N,N,N,,,I,,FIN
146,MO0957300,479,2016-01-10 00:00:00,0,TA00010234,,F,B,C,,N,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.34.23,#EETJR1,,,,,1900-01-01 09:50:00,N,Y,,,,,,FIN
147,MO0957300,479,2016-01-10 00:00:00,1,TA00010235,,M,B,D,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.34.48,#EETJR1,,,,,1900-01-01 12:15:00,N,N,N,,,I,,FIN
148,MO0957300,479,2016-01-10 00:00:00,2,TA00010236,,F,B,D,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.35.20,#EETJR1,,,,,1900-01-01 10:05:00,N,Y,,,,,,FIN
149,MO0957300,507,2016-01-10 00:00:00,0,TA00010243,,F,B,B,,S,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.55.12,#EETJR1,,,,,1900-01-01 21:48:00,N,Y,,,,,,FIN
150,MO0957300,509,2016-01-10 00:00:00,0,TA00010255,,M,W,B,,C,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.46.13,#EETJR1,,,,,1900-01-01 03:20:00,Y,Y,N,,,I,,FIN
151,MO0957300,509,2016-01-10 00:00:00,1,TA00010256,,M,A,C,,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.46.41,#EETJR1,,,,,1900-01-01 01:15:00,N,Y,N,,,I,,FIN
152,MO0957300,509,2016-01-10 00:00:00,2,TA00010257,,M,W,B,,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.54.00,#EETJR1,,,,,1900-01-01 23:00:00,N,Y,N,,,I,,FIN
153,MO0957300,509,2016-01-10 00:00:00,3,TA00010258,,M,B,C,,C,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.55.40,#EETJR1,,,,,1900-01-01 23:00:00,N,N,,,,,,FIN
154,MO0957300,426,2016-01-10 00:00:00,0,TA00010415,,F,W,C,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.33.53,#EETJR1,,,,,1900-01-01 11:44:00,N,Y,,,,,,FIN
155,MO0957300,500,2016-01-10 00:00:00,0,TA00010478,,F,B,D,,I,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.28.25,#EETJR1,,,,,1900-01-01 13:00:00,N,N,,,,,,FIN
156,MO0957300,500,2016-01-10 00:00:00,1,TA00010479,,M,B,C,,C,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.29.05,#EETJR1,,,,,1900-01-01 16:00:00,N,Y,,,,,,FIN
157,MO0957300,503,2016-01-10 00:00:00,0,TA00010483,,F,W,D,,S,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.30.52,#EETJR1,,,,,1900-01-01 14:00:00,N,N,,,,,,FIN
158,MO0957300,503,2016-01-10 00:00:00,1,TA00010484,,F,B,D,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.31.40,#EETJR1,,,,,1900-01-01 09:09:00,N,Y,,,,,,FIN
159,MO0957300,511,2016-01-10 00:00:00,0,TA00010556,,F,A,B,,O,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.52.26,#EETJR1,,,,,1900-01-01 20:40:00,N,N,,,,,,FIN
160,MO0957300,511,2016-01-10 00:00:00,1,TA00010557,,M,B,B,,C,,E,,,,,,,,N,,C,Y,A,,,,,,,,I,,,,,,,,,Y,W,,,,,O,,1/13/2016,04.53.31,#EETJR1,,,,,1900-01-01 21:00:00,N,Y,,B,T,,O,FIN
161,MO0957300,491,2016-01-10 00:00:00,0,TA00010626,,F,A,B,,S,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.27.56,#EETJR1,,,,,1900-01-01 13:40:00,N,Y,,,,,,FIN
162,MO0957300,515,2016-01-11 00:00:00,0,TA00010755,,M,W,D,,O,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.50.51,#EETJR1,,,,,1900-01-01 01:20:00,N,N,N,,,I,,FIN
163,MO0957300,433,2016-01-11 00:00:00,0,TA00010780,,M,B,D,,C,,E,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.09.09,#EETJR1,,,,,1900-01-01 12:00:00,N,N,,,,,,FIN
164,MO0957300,456,2016-01-11 00:00:00,0,TA00010912,,F,H,B,,N,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.51.24,#EETJR1,,,,,1900-01-01 01:40:00,N,N,,,,,,FIN
165,MO0957300,494,2016-01-11 00:00:00,0,TA00010917,,F,B,B,,N,,,,,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.54.39,#EETJR1,,,,,1900-01-01 00:35:00,N,N,,,,,,FIN
166,MO0957300,495,2016-01-11 00:00:00,0,TA00010929,,F,B,B,,C,,E,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.04.30,#EETJR1,,,,,1900-01-01 09:40:00,N,N,,,,,,FIN
167,MO0957300,506,2016-01-11 00:00:00,0,TA00010986,,F,B,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.05.25,#EETJR1,,,,,1900-01-01 19:15:00,N,Y,,,,,,FIN
168,MO0957300,506,2016-01-11 00:00:00,1,TA00010987,,F,B,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.05.49,#EETJR1,,,,,1900-01-01 19:30:00,N,N,,,,,,FIN
169,MO0957300,385,2016-01-11 00:00:00,0,TA00011037,,M,B,B,,N,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.04.56,#EETJR1,,,,,1900-01-01 13:47:00,N,Y,,,,,,FIN
170,MO0957300,465,2016-01-11 00:00:00,0,TA00011053,,F,W,D,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.56.35,#EETJR1,,,,,1900-01-01 20:04:00,N,Y,,,,,,FIN
171,MO0957300,465,2016-01-11 00:00:00,1,TA00011054,,M,W,C,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.57.06,#EETJR1,,,,,1900-01-01 19:50:00,N,Y,,,,,,FIN
172,MO0957300,509,2016-01-11 00:00:00,0,TA00011141,,F,W,D,,C,M,,,S,,,,,,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.56.04,#EETJR1,,,,,1900-01-01 06:00:00,N,N,,,,,,FIN
173,MO0957300,400,2016-01-11 00:00:00,0,TA00011232,,M,W,A,,C,M,,,,,,,,O,Y,W,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/14/2016,01.35.03,#GRALR1,,,,,1900-01-01 21:00:00,N,N,,,,,,FIN
174,MO0957300,510,2016-01-11 00:00:00,0,TA00011699,,M,B,B,,S,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.57.45,#EETJR1,,,,,1900-01-01 20:18:00,N,N,,,,,,FIN
175,MO0957300,510,2016-01-11 00:00:00,1,TA00011700,,F,B,B,,S,,,,,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,04.58.24,#EETJR1,,,,,1900-01-01 19:37:00,N,N,,,,,,FIN
176,MO0957300,504,2016-01-11 00:00:00,0,TA00011944,,M,W,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.02.08,#EETJR1,,,,,1900-01-01 08:17:00,N,Y,,,,,,FIN
177,MO0957300,504,2016-01-11 00:00:00,1,TA00011945,,F,W,C,,C,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.02.34,#EETJR1,,,,,1900-01-01 07:20:00,N,Y,,,,,,FIN
178,MO0957300,504,2016-01-11 00:00:00,2,TA00011946,,M,B,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.03.03,#EETJR1,,,,,1900-01-01 08:26:00,Y,N,,,,,,FIN
179,MO0957300,504,2016-01-11 00:00:00,3,TA00011947,,M,W,D,,C,M,,,S,,,,,,N,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.09.48,#EETJR1,,,,,1900-01-01 09:55:00,Y,N,N,,,,,FIN
180,MO0957300,504,2016-01-11 00:00:00,4,TA00011948,,F,W,D,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.10.24,#EETJR1,,,,,1900-01-01 08:45:00,Y,Y,,,,,,FIN
181,MO0957300,504,2016-01-11 00:00:00,5,TA00011949,,M,W,C,,C,M,,,,,,,,O,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.10.53,#EETJR1,,,,,1900-01-01 08:55:00,Y,N,,,,,,FIN
182,MO0957300,512,2016-01-11 00:00:00,0,TA00012077,,F,B,B,,S,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.08.12,#EETJR1,,,,,1900-01-01 10:35:00,N,N,,,,,,FIN
183,MO0957300,512,2016-01-11 00:00:00,1,TA00012078,,M,B,C,,S,M,,,S,,,,,,Y,,C,N,,,,,,,,,,,,,,,,,,N,,,,,,,,1/13/2016,05.08.42,#EETJR1,,,,,1900-01-01 10:00:00,N,N,,,,,,FIN
