ORI, DSN, STOP_DATE, SEQ_NO, REF_NO, EVENT_NO, SEX, RACE, AGE_CODE, GEO, NLCCODE, STOP_LOCATION, VIOL_MOVING, VIOL_EQUIPMENT, VIOL_LICENSE, MOVING_SPEED, MOVING_LANE, MOVING_TAIL, MOVING_CMV, MOVINGHAZEQUIPIND, MOVING_SIGNAL, MOVING_OTHER, WARN_CITA_ISSUED, STOP_WARNING, STOP_CITATION, STOPARRESTIND, SEARCH_CONDUCT, DURATION_OF_SEARCH, CAUSE_CONSENT, CAUSE_DRG_ODOR, CAUSE_DOG_ALERT, CAUSE_PLN_VIEW, CAUSE_OFF_SFTY, CAUSE_INVNTRY, CAUSE_OTHER, CAUSE_INC_TO_ARR, SEARCHED_PERSON, SEARCHED_PROPERTY, CNTR_DISCOVERED, CNTR_DRUG_PAR, CNTR_CURRENCY, CNTR_WEAPON, CNTR_STLN_PROP, CNTR_OTHER, SEARCH_ARREST, CHRG_WAR_WAN, CHRG_DRUG_VIOL, CHRG_RESIST_ARR, CHRG_OFF_PERSON, CHRG_PROP_CRIME, CHRG_OTHER, CHRG_DWI, DELETE_FLAG, ENTER_DATE, ENTER_TIME, ENTER_ACID, LAST_UPDATE_DATE, LAST_UPDATE_TIME, LAST_UPDATE_ACID, LAST_UPDATE_ACTION, DISTRICT, SECOND_DSN, TIME_OF_STOP, RACE_BEFORE_STOP, RES_JURISDICTION, STOP_NO_ACTION, SEARCH_BOTH, CHRG_TRAFF_VIOL, VIOL_INVESTIGATIVE, STOP_OTHER, STATUS_CODE
MO0957300,513,7/10/2017,1,TA00616769,,M,U,B,,,N,M,E,,,I,,,,,O,N,,,,Y,A,,,,,,,O,,D,,,,,,,,N,,,,,,,,,7/12/2017,04.19.15,#LIDSC1,,,,,,,2249,N,N,N,,,,,FIN
MO0957300,524,7/11/2017,0,TA00617046,,F,W,D,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.22.39,#MCIRM1,,,,,,,2101,N,Y,,,,,,FIN
MO0957300,504,7/11/2017,0,TA00617165,,F,B,B,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/11/2017,03.36.37,#GRALR1,,,,,,,425,Y,Y,N,,,I,,FIN
MO0957300,504,7/11/2017,1,TA00617166,,F,B,B,,,C,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.23.57,#MCIRM1,,,,,,,930,Y,Y,,,,,,FIN
MO0957300,504,7/11/2017,2,TA00617167,,F,B,C,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.24.40,#MCIRM1,,,,,,,1000,Y,Y,,,,,,FIN
MO0957300,516,7/11/2017,0,TA00617215,,F,B,D,,,I,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.25.21,#MCIRM1,,,,,,,830,N,Y,N,,,I,,FIN
MO0957300,526,7/11/2017,0,TA00617440,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,01.59.21,#MCIRM1,,,,,,,1052,N,N,,,,,,FIN
MO0957300,526,7/11/2017,1,TA00617441,,M,W,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.19.47,#MCIRM1,,,,,,,1025,N,N,,,,,,FIN
MO0957300,497,7/11/2017,0,TA00617680,,M,B,D,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.20.51,#MCIRM1,,,,,,,1029,N,N,,,,,,FIN
MO0957300,497,7/11/2017,1,TA00617681,,M,B,D,,,C,M,,,,,T,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.23.16,#MCIRM1,,,,,,,815,N,N,,,,,,FIN
MO0957300,481,7/11/2017,0,TA00617771,,M,B,B,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,01.56.22,#MCIRM1,,,,,,,1433,N,Y,,,,I,,FIN
MO0957300,486,7/11/2017,0,TA00617873,,M,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/12/2017,03.45.10,#LIDSC1,,,,,,,402,N,Y,N,,,I,,FIN
MO0957300,520,7/11/2017,0,TA00617955,,M,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.27.22,#MCIRM1,,,,,,,1015,N,Y,,,,I,,FIN
MO0957300,520,7/11/2017,1,TA00617956,,F,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.28.48,#MCIRM1,,,,,,,1300,Y,N,N,,,,,FIN
MO0957300,512,7/11/2017,0,TA00618021,,F,W,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/12/2017,03.32.11,#LIDSC1,,,,,,,540,N,N,,,,,,FIN
MO0957300,512,7/11/2017,1,TA00618022,,M,B,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.26.05,#MCIRM1,,,,,,,1945,N,Y,N,,,,,FIN
MO0957300,512,7/11/2017,2,TA00618023,,M,B,C,,,C,M,,,,,T,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,03.26.43,#MCIRM1,,,,,,,2244,N,N,N,,,,,FIN
MO0957300,514,7/12/2017,0,TA00618093,,F,B,C,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,05.53.29,#GRALR1,,,,,,,1725,N,N,,,,I,,FIN
MO0957300,515,7/12/2017,0,TA00618270,,M,B,B,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.36.59,#GRALR1,,,,,,,2050,N,N,,,,,,FIN
MO0957300,258,7/12/2017,0,TA00618412,,M,B,A,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.45.58,#GRALR1,,,,,,,2340,N,N,,,,,,FIN
MO0957300,358,7/12/2017,0,TA00618436,,F,B,D,,,N,M,,,,I,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.45.05,#GRALR1,,,,,,,2308,N,Y,,,,,,FIN
MO0957300,376,7/12/2017,0,TA00618442,,F,B,A,,,C,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,03.04.51,#MCIRM1,,,,,,,1545,N,N,,,,,,FIN
MO0957300,517,7/12/2017,0,TA00618443,,F,B,C,,,C,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.26.35,#GRALR1,,,,,,,721,N,N,,,,,O,FIN
MO0957300,529,7/12/2017,0,TA00618623,,F,W,C,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.22.08,#GRALR1,,,,,,,840,N,N,,,,,,FIN
MO0957300,532,7/12/2017,0,TA00618656,,F,B,B,,,C,M,E,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/13/2017,01.58.41,#MCIRM1,,,,,,,250,N,N,,,,,,FIN
MO0957300,426,7/12/2017,0,TA00618784,,M,I,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,02.04.22,#GRALR1,,,,,,,823,N,N,,,,,,FIN
MO0957300,426,7/12/2017,1,TA00618785,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,02.05.12,#GRALR1,,,,,,,851,N,N,,,,,,FIN
MO0957300,426,7/12/2017,2,TA00618786,,F,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,02.06.04,#GRALR1,,,,,,,716,N,N,,,,,,FIN
MO0957300,426,7/12/2017,3,TA00618787,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,05.52.32,#GRALR1,,,,,,,1023,N,N,,,,,,FIN
MO0957300,426,7/12/2017,4,TA00618788,,F,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,05.55.52,#GRALR1,,,,,,,752,N,N,,,,,,FIN
MO0957300,426,7/12/2017,5,TA00618789,,M,W,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,05.56.53,#GRALR1,,,,,,,742,N,N,,,,,,FIN
MO0957300,426,7/12/2017,6,TA00618790,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,05.58.59,#GRALR1,,,,,,,727,N,N,,,,,,FIN
MO0957300,426,7/12/2017,7,TA00618791,,F,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.08.40,#GRALR1,,,,,,,5,N,Y,,,,,,FIN
MO0957300,509,7/12/2017,0,TA00618870,,F,B,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.39.16,#GRALR1,,,,,,,2015,N,Y,N,,,I,,FIN
MO0957300,509,7/12/2017,1,TA00618871,,M,B,B,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.41.17,#GRALR1,,,,,,,2020,N,Y,N,,,,,FIN
MO0957300,503,7/12/2017,0,TA00619004,,M,W,D,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.03.34,#GRALR1,,,,,,,1545,N,N,,,,,,FIN
MO0957300,503,7/12/2017,1,TA00619005,,M,B,D,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.07.04,#GRALR1,,,,,,,1500,N,Y,,,,I,,FIN
MO0957300,503,7/12/2017,2,TA00619006,,M,W,B,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.08.42,#GRALR1,,,,,,,503,N,N,,,,,,FIN
MO0957300,503,7/12/2017,3,TA00619007,,F,B,C,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.10.23,#GRALR1,,,,,,,2359,N,N,,,,,,FIN
MO0957300,503,7/12/2017,4,TA00619008,,F,B,D,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.11.58,#GRALR1,,,,,,,1550,N,N,,,,I,,FIN
MO0957300,503,7/12/2017,5,TA00619009,,M,B,D,,,C,M,,,,I,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.14.24,#GRALR1,,,,,,,850,N,N,,,,,,FIN
MO0957300,518,7/12/2017,0,TA00619101,,M,B,C,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.27.13,#GRALR1,,,,,,,1420,N,N,,,,I,,FIN
MO0957300,518,7/12/2017,1,TA00619102,,M,B,D,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.28.03,#GRALR1,,,,,,,1100,N,N,,,,,,FIN
MO0957300,518,7/12/2017,2,TA00619103,,F,W,B,,,N,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.29.09,#GRALR1,,,,,,,840,N,N,,,,I,O,FIN
MO0957300,518,7/12/2017,3,TA00619104,,M,B,B,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.30.32,#GRALR1,,,,,,,1650,N,Y,,,,,,FIN
MO0957300,511,7/12/2017,0,TA00619131,,F,W,B,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.18.04,#GRALR1,,,,,,,800,N,N,,,,I,,FIN
MO0957300,519,7/12/2017,0,TA00619168,,F,B,D,,,I,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.24.20,#GRALR1,,,,,,,1720,N,N,,,,,,FIN
MO0957300,519,7/12/2017,1,TA00619169,,M,W,B,,,N,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.25.30,#GRALR1,,,,,,,1040,N,Y,,,,,,FIN
MO0957300,491,7/12/2017,0,TA00619256,,M,W,D,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,05.54.34,#GRALR1,,,,,,,744,N,N,,,,,,FIN
MO0957300,522,7/12/2017,0,TA00619345,,F,B,B,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,02.00.58,#GRALR1,,,,,,,2200,N,N,N,,,,,FIN
MO0957300,522,7/12/2017,1,TA00619346,,F,W,C,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,02.03.35,#GRALR1,,,,,,,2045,N,N,N,,,,,FIN
MO0957300,515,7/13/2017,0,TA00619514,,M,B,B,,,C,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.17.07,#MCIRM1,,,,,,,2005,N,N,,,,,,FIN
MO0957300,399,7/13/2017,0,TA00619706,,M,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.17.43,#MCIRM1,,,,,,,2010,N,Y,,,,,,FIN
MO0957300,399,7/13/2017,1,TA00619707,,M,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.18.16,#MCIRM1,,,,,,,2040,N,N,,,,,,FIN
MO0957300,529,7/13/2017,0,TA00619771,,F,B,B,,,S,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.19.36,#MCIRM1,,,,,,,945,N,N,,,,,,FIN
MO0957300,426,7/13/2017,0,TA00619926,,M,B,C,,,N,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.16.23,#GRALR1,,,,,,,1521,N,Y,,,,,,FIN
MO0957300,426,7/13/2017,1,TA00619927,,M,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.17.35,#GRALR1,,,,,,,1357,N,N,,,,,,FIN
MO0957300,426,7/13/2017,2,TA00619928,,F,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.20.23,#GRALR1,,,,,,,1700,N,Y,,,,,,FIN
MO0957300,426,7/13/2017,3,TA00619929,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.21.20,#GRALR1,,,,,,,26,N,N,,,,,,FIN
MO0957300,426,7/13/2017,4,TA00619930,,M,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,03.22.40,#MCIRM1,,,,,,,1040,N,Y,,,,,,FIN
MO0957300,426,7/13/2017,5,TA00619931,,F,B,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,03.23.16,#MCIRM1,,,,,,,900,N,N,,,,,,FIN
MO0957300,426,7/13/2017,6,TA00619932,,F,W,C,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.15.30,#MCIRM1,,,,,,,745,N,N,,,,,,FIN
MO0957300,426,7/13/2017,7,TA00619933,,M,W,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.16.02,#MCIRM1,,,,,,,53,N,N,,,,,,FIN
MO0957300,426,7/13/2017,8,TA00619934,,M,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.16.40,#MCIRM1,,,,,,,1544,N,N,,,,,,FIN
MO0957300,426,7/13/2017,9,TA00619935,,F,B,C,,,N,M,,,S,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.17.18,#MCIRM1,,,,,,,1348,N,N,,,,,,FIN
MO0957300,426,7/13/2017,10,TA00619936,,F,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.17.55,#MCIRM1,,,,,,,1016,N,Y,,,,,,FIN
MO0957300,509,7/13/2017,0,TA00619997,,M,B,C,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.42.08,#GRALR1,,,,,,,135,N,Y,N,,,I,,FIN
MO0957300,509,7/13/2017,1,TA00619998,,M,W,B,,,N,M,,,,I,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.43.09,#GRALR1,,,,,,,310,N,N,N,,,I,,FIN
MO0957300,509,7/13/2017,2,TA00619999,,M,W,D,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.44.04,#GRALR1,,,,,,,330,N,N,N,,,I,,FIN
MO0957300,503,7/13/2017,0,TA00620131,,M,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.09.34,#GRALR1,,,,,,,1320,N,Y,,,,,,FIN
MO0957300,503,7/13/2017,1,TA00620132,,F,B,D,,,C,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.10.44,#GRALR1,,,,,,,1120,N,N,,,,I,,FIN
MO0957300,503,7/13/2017,2,TA00620133,,M,W,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.14.29,#GRALR1,,,,,,,850,N,Y,,,,,,FIN
MO0957300,503,7/13/2017,3,TA00620134,,F,U,D,,,C,M,,,,I,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,06.15.19,#GRALR1,,,,,,,650,N,N,,,,,,FIN
MO0957300,518,7/13/2017,0,TA00620211,,M,B,D,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.21.37,#MCIRM1,,,,,,,1550,N,Y,N,,,I,,FIN
MO0957300,518,7/13/2017,1,TA00620212,,M,B,B,,,S,,E,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.22.19,#MCIRM1,,,,,,,10,N,Y,,,,I,O,FIN
MO0957300,518,7/13/2017,2,TA00620213,,F,B,C,,,C,,E,,,,,,,,,N,,,,Y,B,C,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.24.44,#MCIRM1,,,,,,,1800,N,Y,,B,,I,O,FIN
MO0957300,511,7/13/2017,0,TA00620235,,F,W,C,,,I,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.25.57,#MCIRM1,,,,,,,1144,N,N,,,,I,,FIN
MO0957300,511,7/13/2017,1,TA00620236,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,Y,A,,,,,,,O,,,,,,,,,,Y,W,,,,,,,,7/22/2017,03.49.18,#LIDSC1,,,,,,,743,N,N,,B,,,,FIN
MO0957300,519,7/13/2017,0,TA00620279,,M,B,C,,,N,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.27.06,#MCIRM1,,,,,,,1440,N,N,,,,,,FIN
MO0957300,519,7/13/2017,1,TA00620280,,F,B,D,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.30.04,#MCIRM1,,,,,,,755,N,N,,,,,,FIN
MO0957300,491,7/13/2017,0,TA00620363,,F,B,B,,,N,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.18.30,#MCIRM1,,,,,,,1355,N,N,,,,,,FIN
MO0957300,491,7/13/2017,1,TA00620364,,M,B,C,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.19.03,#MCIRM1,,,,,,,1140,N,N,,,,,,FIN
MO0957300,522,7/13/2017,0,TA00620442,,M,B,B,,,S,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/18/2017,01.50.25,#GRALR1,,,,,,,50,N,Y,N,,,I,,FIN
MO0957300,522,7/13/2017,1,TA00620443,,F,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/20/2017,02.02.19,#GRALR1,,,,,,,15,N,N,,,,,,FIN
MO0957300,522,7/13/2017,2,TA00620444,,F,B,B,,,S,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.16.38,#MCIRM1,,,,,,,1945,N,N,,,,,,FIN
MO0957300,525,7/14/2017,0,TA00620565,,M,B,B,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.38.22,#MCIRM1,,,,,,,1044,N,N,,,,I,,FIN
MO0957300,525,7/14/2017,1,TA00620566,,F,B,D,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.12.59,#MCIRM1,,,,,,,1630,N,Y,,,,,,FIN
MO0957300,526,7/14/2017,0,TA00620920,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.16.07,#MCIRM1,,,,,,,1600,N,Y,,,,,,FIN
MO0957300,530,7/14/2017,0,TA00620952,,F,B,D,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.26.59,#MCIRM1,,,,,,,1658,N,Y,,,,,,FIN
MO0957300,497,7/14/2017,0,TA00621168,,F,B,D,,,C,,E,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.14.51,#MCIRM1,,,,,,,33,N,N,,,,,,FIN
MO0957300,481,7/14/2017,0,TA00621240,,M,B,B,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.13.43,#MCIRM1,,,,,,,910,N,N,,,,,,FIN
MO0957300,510,7/14/2017,0,TA00621324,,M,B,C,,,S,M,,,,I,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.27.45,#MCIRM1,,,,,,,2335,N,N,N,,,,,FIN
MO0957300,520,7/14/2017,0,TA00621453,,F,B,B,,,C,M,,,,,,,,,O,Y,,C,,Y,A,,,,,,N,,I,,,,,,,,,Y,W,,,,,,,,7/22/2017,04.12.15,#MCIRM1,,,,,,,1130,Y,N,,B,,,,FIN
MO0957300,491,7/14/2017,0,TA00621516,,F,W,C,,,C,,E,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.15.31,#MCIRM1,,,,,,,745,N,N,,,,,,FIN
MO0957300,524,7/15/2017,0,TA00621714,,F,B,B,,,C,M,,,,,,,,,O,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.40.58,#MCIRM1,,,,,,,2103,N,N,,,,,,FIN
MO0957300,525,7/15/2017,0,TA00621737,,F,B,C,,,S,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.23.17,#MCIRM1,,,,,,,1318,N,Y,,,,,,FIN
MO0957300,525,7/15/2017,1,TA00621738,,F,W,D,,,S,M,,,S,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.24.27,#MCIRM1,,,,,,,808,N,Y,,,,,,FIN
MO0957300,525,7/15/2017,2,TA00621739,,M,B,D,,,C,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/27/2017,05.50.01,#GRALR1,,,,,,,1515,N,Y,,,,,,FIN
MO0957300,515,7/15/2017,0,TA00621773,,M,B,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.29.30,#MCIRM1,,,,,,,208,N,N,N,,,I,,FIN
MO0957300,504,7/15/2017,0,TA00621801,,M,B,D,,,C,,,,,,,,,,,Y,,C,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.29.40,#MCIRM1,,,,,,,1600,Y,Y,,,,,,FIN
MO0957300,516,7/15/2017,0,TA00621817,,F,B,B,,,N,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.19.31,#MCIRM1,,,,,,,1850,N,Y,N,,,I,,FIN
MO0957300,516,7/15/2017,1,TA00621818,,F,W,D,,,C,M,,,,,,,,,O,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.20.08,#MCIRM1,,,,,,,851,N,Y,N,,,,,FIN
MO0957300,516,7/15/2017,2,TA00621819,,F,B,B,,,N,,,,,,,,,,,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/22/2017,04.21.21,#MCIRM1,,,,,,,944,N,Y,,,,,,FIN
MO0957300,477,7/15/2017,0,TA00621863,,M,B,D,,,N,,,,,,,,,,,N,,,,Y,A,C,,,,,,,,,,Y,,,W,,,N,,,,,,,,,7/21/2017,05.28.32,#MCIRM1,,,,,,,137,N,N,N,B,,I,,FIN
MO0957300,477,7/15/2017,1,TA00621864,,M,W,D,,,C,,,,,,,,,,,N,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.29.02,#MCIRM1,,,,,,,500,Y,N,N,,,I,,FIN
MO0957300,400,7/15/2017,0,TA00621923,,F,W,B,,,N,M,,,,,,,,,O,Y,W,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,7/21/2017,05.31.20,#MCIRM1,,,,,,,2224,N,N,,,,,,FIN
